ID_participant	ID_partner	ID_group	ID_dyad	ID_gesture	t0	t1	size.rh	size.lh	size	traj.rh	traj.lh	traj	ampl_y.rh	ampl_y.lh	ampl_y	ampl_x.rh	ampl_x.lh	ampl_x	peak_velo.rh	peak_velo.lh	peak_velo	apex.rh	apex.lh	hand	nonref	icon	metaph	deixis	conv	phrase_position	phrase_ID	label_participant	label_partner	condition
0810_1700_C	0810_1700_A	0810_1700	0810_1700_CA	sem_ 27	157131	157615	0.025	0.029	0.029	0.528	0.486	0.528	0.154	0.14	0.154	0.357	0.205	0.357	1.028	1.041	1.041	157340	175840	both	yes	no	no	no	no	no	phrase_19	L1	L2	L1-L2
0810_1700_C	0810_1700_A	0810_1700	0810_1700_CA	sem_ 28	161318	162076	0.018	0.009	0.018	0.578	0.427	0.578	0.095	0.154	0.154	0.293	0.211	0.293	0.745	0.568	0.745	161780	177360	both	yes	no	no	no	no	no	phrase_20	L1	L2	L1-L2
0810_1700_C	0810_1700_A	0810_1700	0810_1700_CA	sem_ 29	166230	167384	0.016	0.228	0.228	0.551	1.152	1.152	0.108	0.566	0.566	0.296	0.44	0.44	0.552	2.135	2.135	193560	166660	left	no	no	no	concrete	no	no	phrase_21	L1	L2	L1-L2
0810_1700_C	0810_1700_A	0810_1700	0810_1700_CA	sem_ 3	79425	80064	0.135	0.025	0.135	0.77	0.389	0.77	0.742	0.111	0.742	0.237	0.208	0.237	0.234	0.243	0.234	79760	80060	right	yes	no	no	no	no	no	phrase_3	L1	L2	L1-L2
0810_1700_C	0810_1700_A	0810_1700	0810_1700_CA	sem_ 30	181131	184791	0.369	0.158	0.369	2.71	1.797	2.71	0.703	0.535	0.703	0.759	0.373	0.759	1.547	1.287	1.547	182740	182360	both	no	no	yes	no	no	first	phrase_22	L1	L2	L1-L2
0810_1700_C	0810_1700_A	0810_1700	0810_1700_CA	sem_ 31	184857	185824	0.219	0.013	0.219	1.237	0.327	1.237	0.599	0.057	0.599	0.336	0.142	0.336	2.291	0.259	2.291	185380	185080	right	no	no	yes	no	no	last	phrase_22	L1	L2	L1-L2
0810_1700_C	0810_1700_A	0810_1700	0810_1700_CA	sem_ 32	188560	189461	0.198	0.197	0.198	1.383	1.402	1.402	0.371	0.346	0.371	0.434	0.473	0.473	2.038	2.272	2.272	188940	188980	both	yes	no	no	no	no	no	phrase_23	L1	L2	L1-L2
0810_1700_C	0810_1700_A	0810_1700	0810_1700_CA	sem_ 33	191802	193549	0.208	0.183	0.208	1.446	1.712	1.712	0.334	0.258	0.334	0.45	0.549	0.549	1.384	1.528	1.528	193080	192900	both	yes	no	no	no	no	no	phrase_24	L1	L2	L1-L2
0810_1700_C	0810_1700_A	0810_1700	0810_1700_CA	sem_ 34	196131	196835	0.282	0.012	0.282	1.241	0.356	1.241	0.54	0.097	0.54	0.35	0.108	0.35	2.414	0.783	2.414	196520	196260	right	no	no	no	concrete	no	no	phrase_25	L1	L2	L1-L2
0810_1700_C	0810_1700_A	0810_1700	0810_1700_CA	sem_ 35	210824	211604	0.116	0.169	0.169	1.052	1.274	1.274	0.415	0.422	0.422	0.319	0.336	0.336	1.776	2.188	2.188	211220	211240	both	yes	no	no	no	no	no	phrase_26	L1	L2	L1-L2
0810_1700_C	0810_1700_A	0810_1700	0810_1700_CA	sem_ 36	212329	214076	0.29	0.284	0.29	1.641	1.657	1.657	0.524	0.48	0.524	0.55	0.443	0.55	2.229	1.955	2.229	213180	212940	both	no	no	yes	abstract	no	first	phrase_27	L1	L2	L1-L2
0810_1700_C	0810_1700_A	0810_1700	0810_1700_CA	sem_ 37	214274	216098	0.224	0.188	0.224	1.815	1.403	1.815	0.456	0.405	0.456	0.598	0.372	0.598	2.079	1.643	2.079	215680	214740	both	no	no	yes	no	no	last	phrase_27	L1	L2	L1-L2
0810_1700_C	0810_1700_A	0810_1700	0810_1700_CA	sem_ 38	217065	218153	0.309	0.022	0.309	1.777	0.582	1.777	0.474	0.057	0.474	0.439	0.109	0.439	2.031	0.758	2.031	217360	257960	right	no	no	yes	no	no	no	phrase_28	L1	L2	L1-L2
0810_1700_C	0810_1700_A	0810_1700	0810_1700_CA	sem_ 39	218802	219835	0.263	0.016	0.263	1.974	0.637	1.974	0.497	0.082	0.497	0.331	0.1	0.331	1.941	0.682	1.941	219440	259300	right	no	no	yes	no	no	first	phrase_29	L1	L2	L1-L2
0810_1700_C	0810_1700_A	0810_1700	0810_1700_CA	sem_ 4	86108	88102	0.291	0.058	0.291	2.203	1.002	2.203	0.692	0.212	0.692	0.543	0.242	0.543	1.738	1.008	1.738	86660	87460	right	no	no	yes	abstract	no	first	phrase_4	L1	L2	L1-L2
0810_1700_C	0810_1700_A	0810_1700	0810_1700_CA	sem_ 40	220054	220901	0.18	0.019	0.18	1.558	0.659	1.558	0.52	0.096	0.52	0.234	0.086	0.234	1.745	0.788	1.745	220520	261060	right	no	no	no	concrete	no	last	phrase_29	L1	L2	L1-L2
0810_1700_C	0810_1700_A	0810_1700	0810_1700_CA	sem_ 41	222098	226430	0.36	0.33	0.36	4.035	3.585	4.035	0.572	0.505	0.572	0.551	0.566	0.566	4.333	3.373	4.333	223120	223100	both	no	no	yes	no	no	first	phrase_30	L1	L2	L1-L2
0810_1700_C	0810_1700_A	0810_1700	0810_1700_CA	sem_ 42	226430	228131	0.252	0.348	0.348	1.638	1.857	1.857	0.444	0.474	0.474	0.49	0.595	0.595	1.131	1.814	1.814	264240	226900	both	no	no	yes	abstract	no	last	phrase_30	L1	L2	L1-L2
0810_1700_C	0810_1700_A	0810_1700	0810_1700_CA	sem_ 43	229120	230538	0.106	0.124	0.124	1.208	1.017	1.208	0.35	0.309	0.35	0.477	0.444	0.477	1.878	1.736	1.878	229880	229800	both	yes	no	no	no	no	no	phrase_31	L1	L2	L1-L2
0810_1700_C	0810_1700_A	0810_1700	0810_1700_CA	sem_ 44	232197	233054	0.17	0.004	0.17	1.157	0.15	1.157	0.624	0.051	0.624	0.285	0.083	0.285	2.548	0.481	2.548	232720	232600	both	no	no	no	concrete	no	no	phrase_32	L1	L2	L1-L2
0810_1700_C	0810_1700_A	0810_1700	0810_1700_CA	sem_ 45	246164	247571	0.197	0.007	0.197	1.164	0.324	1.164	0.375	0.049	0.375	0.446	0.09	0.446	1.784	0.377	1.784	246840	246720	right	no	no	yes	abstract	no	no	phrase_33	L1	L2	L1-L2
0810_1700_C	0810_1700_A	0810_1700	0810_1700_CA	sem_ 5	88337	89440	0.314	0.041	0.314	1.524	0.44	1.524	0.708	0.186	0.708	0.592	0.193	0.592	1.366	0.261	1.366	89080	88980	right	no	no	yes	no	no	middle	phrase_4	L1	L2	L1-L2
0810_1700_C	0810_1700_A	0810_1700	0810_1700_CA	sem_ 6	89440	90185	0.202	0.033	0.202	1.057	0.438	1.057	0.689	0.172	0.689	0.465	0.173	0.465	1.197	0.389	1.197	89900	89880	right	no	no	yes	abstract	no	last	phrase_4	L1	L2	L1-L2
0810_1700_C	0810_1700_A	0810_1700	0810_1700_CA	sem_ 7	98371	99332	0.125	0.012	0.125	1.445	0.436	1.445	0.668	0.115	0.668	0.241	0.081	0.241	2.691	0.581	2.691	98660	98560	right	no	no	no	concrete	no	no	phrase_5	L1	L2	L1-L2
0810_1700_C	0810_1700_A	0810_1700	0810_1700_CA	sem_ 8	100832	102750	0.31	0.395	0.31	1.526	1.67	1.526	0.695	0.982	0.695	0.592	0.362	0.592	1.377	3.068	1.377	102600	102220	right	no	no	yes	no	no	first	phrase_6	L1	L2	L1-L2
0810_1700_C	0810_1700_A	0810_1700	0810_1700_CA	sem_ 9	102750	103664	0.292	0.631	0.631	1.989	2.82	2.82	0.742	0.749	0.749	0.65	0.689	0.689	1.678	1.737	1.737	102840	102760	both	yes	no	no	no	no	middle	phrase_6	L1	L2	L1-L2
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 1	10609	12281	0.182	0.309	0.182	1.529	1.182	1.529	1.012	0.271	1.012	0.17	0.417	0.17	2.278	3.691	2.278	10920	12280	right	no	no	no	concrete	no	no	phrase_1	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 10	138573	140456	1.194	1.472	1.194	4.696	2.937	4.696	0.736	0.391	0.736	0.903	0.887	0.903	2.925	2.293	2.925	32500	32480	right	no	no	yes	no	no	no	phrase_8	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 11	143012	143851	0.511	0.535	0.535	2.728	1.982	2.728	0.694	0.493	0.694	0.615	0.579	0.615	3.313	3.187	3.313	143420	143460	both	yes	no	no	no	no	no	phrase_9	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 12	144419	147135	0.708	1.026	1.026	5.213	5.131	5.213	0.749	0.636	0.749	0.84	1.126	1.126	2.669	3.073	3.073	144880	144920	both	no	no	yes	no	no	no	phrase_10	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 13	151694	152629	0.298	0.781	0.298	1.898	2.559	1.898	0.684	1.02	0.684	0.44	0.417	0.44	2.187	1.913	2.187	152120	151880	right	no	no	no	concrete	no	no	phrase_11	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 14	154889	155272	0.057	0.052	0.057	0.847	0.788	0.847	0.652	0.035	0.652	0.17	0.365	0.17	0.564	0.374	0.564	47340	46120	right	yes	no	no	no	no	no	phrase_12	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 15	156227	157519	0.23	0.124	0.23	3.091	2.28	3.091	0.688	0.42	0.688	0.432	0.181	0.432	2.37	1.871	2.37	156780	50560	right	no	no	yes	no	no	no	phrase_13	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 16	157974	158806	0.428	0.599	0.599	1.926	2.137	2.137	0.501	0.492	0.501	0.728	0.915	0.915	2.494	2.687	2.687	158500	158460	both	no	no	yes	no	no	first	phrase_14	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 17	158806	160500	0.577	0.458	0.577	3.082	3.697	3.697	0.626	0.521	0.626	0.744	0.854	0.854	1.973	2.316	2.316	159720	159700	both	no	no	yes	no	no	middle	phrase_14	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 18	160500	161230	0.327	0.15	0.327	1.297	0.927	1.297	0.329	0.472	0.472	0.904	0.369	0.904	1.843	1.195	1.843	160880	160820	both	no	no	no	abstract	no	middle	phrase_14	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 19	161230	161930	0.257	0.144	0.257	1.655	1.063	1.655	0.295	0.277	0.295	0.794	0.653	0.794	1.331	1.484	1.484	161420	161460	both	no	yes	no	no	no	middle	phrase_14	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 2	42031	43406	0.156	0.294	0.156	1.211	3.217	1.211	0.703	0.164	0.703	0.236	0.456	0.236	1.118	4.145	1.118	42040	14540	right	yes	no	no	no	no	no	phrase_2	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 20	161930	164162	0.257	0.264	0.264	2.162	2.039	2.162	0.392	0.352	0.392	0.56	0.621	0.621	1.668	1.457	1.668	162620	162720	both	no	no	yes	no	no	last	phrase_14	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 21	167629	168740	0.38	0.341	0.38	1.819	1.605	1.819	0.556	0.486	0.556	0.574	0.698	0.698	2.118	2.293	2.293	168260	168300	both	no	no	yes	no	no	first	phrase_15	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 22	168740	169920	0.261	0.174	0.261	1.457	1.137	1.457	0.393	0.411	0.411	0.57	0.594	0.594	1.306	0.907	1.306	168960	169540	both	no	no	yes	abstract	no	middle	phrase_15	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 23	169920	172116	0.145	0.351	0.351	1.598	2.244	2.244	0.496	0.469	0.496	0.203	0.652	0.652	1.372	1.52	1.52	170680	170560	both	no	no	yes	no	no	middle	phrase_15	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 24	172175	173253	0.359	0.288	0.359	1.893	2.124	2.124	0.63	0.385	0.63	0.436	0.634	0.634	2.22	3.029	3.029	172740	172600	both	no	no	yes	no	no	last	phrase_15	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 25	174461	175642	0.032	0.047	0.047	0.617	0.742	0.742	0.138	0.168	0.168	0.125	0.154	0.154	1.03	1.012	1.03	174640	175000	both	yes	no	no	no	no	first	phrase_16	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 26	175740	178772	0.459	0.556	0.556	3.105	2.975	3.105	0.487	0.478	0.487	0.821	0.941	0.941	2.046	1.985	2.046	177600	177580	both	no	no	yes	no	no	last	phrase_16	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 27	179668	180707	0.059	0.081	0.059	0.841	0.7	0.841	0.128	0.169	0.128	0.272	0.2	0.272	1.314	0.948	1.314	179840	180020	right	no	no	yes	no	no	no	phrase_17	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 28	183435	185250	0.074	0.133	0.133	0.984	0.996	0.996	0.168	0.17	0.17	0.263	0.317	0.317	1.222	1.136	1.222	183900	184140	both	no	no	no	no	yes	first	phrase_18	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 29	185250	186142	0.123	0.113	0.123	1.142	0.843	1.142	0.337	0.172	0.337	0.237	0.276	0.276	1.749	0.561	1.749	185700	186080	both	no	no	no	concrete	no	middle	phrase_18	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 3	47437	48625	0.261	0.239	0.261	2.702	1.586	2.702	0.68	0.252	0.68	0.445	0.402	0.445	2.263	2.022	2.263	47740	15840	right	no	no	yes	no	no	no	phrase_3	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 30	186142	188370	0.144	0.11	0.144	1.331	0.85	1.331	0.239	0.156	0.239	0.459	0.289	0.459	1.107	0.522	1.107	188000	186620	right	no	no	yes	abstract	no	middle	phrase_18	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 31	188370	189363	0.103	0.08	0.103	1.21	0.621	1.21	0.201	0.154	0.201	0.422	0.23	0.422	1.769	0.495	1.769	188380	188960	right	no	no	yes	no	no	middle	phrase_18	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 32	189454	190019	0.009	0.064	0.009	0.47	0.474	0.47	0.024	0.154	0.024	0.209	0.18	0.209	0.505	0.427	0.505	190000	189640	right	no	no	yes	no	no	last	phrase_18	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 33	201616	202188	0.049	0.056	0.049	0.767	0.695	0.767	0.221	0.155	0.221	0.089	0.4	0.089	1.859	1	1.859	201960	201620	right	no	no	no	concrete	no	no	phrase_19	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 34	216931	217877	0.125	0.197	0.197	0.854	1.093	1.093	0.249	0.318	0.318	0.381	0.468	0.468	1.284	2.087	2.087	217360	217340	both	no	no	yes	no	no	first	phrase_20	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 35	217877	220897	0.197	0.112	0.197	1.166	1.288	1.288	0.441	0.365	0.441	0.355	0.445	0.445	0.548	0.888	0.888	218460	217940	both	no	no	no	no	yes	middle	phrase_20	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 36	220897	226102	0.36	0.246	0.36	3.5	3.686	3.686	0.527	0.515	0.527	0.598	0.614	0.614	1.465	2.542	2.542	221740	222240	both	no	no	yes	no	no	last	phrase_20	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 37	227636	230604	0.308	0.154	0.308	1.924	1.299	1.924	0.617	0.406	0.617	0.425	0.517	0.517	1.55	0.677	1.55	228520	228620	both	no	no	yes	abstract	no	first	phrase_21	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 38	230604	233720	0.223	0.154	0.223	1.261	1.303	1.303	0.54	0.388	0.54	0.265	0.636	0.636	0.942	1.938	1.938	231840	231680	both	no	no	yes	abstract	no	middle	phrase_21	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 39	233720	241093	0.591	0.23	0.591	5.915	4.274	5.915	0.552	0.505	0.552	0.953	0.645	0.953	2.582	1.608	2.582	235720	236380	both	no	no	yes	no	no	middle	phrase_21	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 4	52312	53375	0.422	0.33	0.422	1.758	1.202	1.758	0.905	0.298	0.905	0.307	0.372	0.307	2.841	2.7	2.841	52860	19840	right	no	no	no	concrete	no	no	phrase_4	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 40	241093	243120	0.323	0.124	0.323	1.528	0.79	1.528	0.578	0.426	0.578	0.422	0.43	0.43	1.171	0.369	1.171	242480	241440	both	no	no	yes	abstract	no	middle	phrase_21	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 41	243120	246395	0.306	0.199	0.306	1.544	1.415	1.544	0.574	0.538	0.574	0.38	0.471	0.471	1.311	1.187	1.311	244480	244400	both	no	no	yes	no	no	middle	phrase_21	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 42	246395	249530	0.263	0.148	0.263	1.947	1.66	1.947	0.524	0.53	0.53	0.352	0.345	0.352	1.109	1.234	1.234	246400	247180	both	no	no	yes	abstract	no	middle	phrase_21	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 43	249530	251545	0.066	0.073	0.073	1.423	0.632	1.423	0.364	0.392	0.392	0.527	0.52	0.527	1.595	0.761	1.595	250980	251220	both	no	no	yes	no	no	last	phrase_21	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 44	256681	259636	0.221	0.13	0.221	2.45	2.762	2.45	0.65	0.3	0.65	0.316	0.295	0.316	2.139	3.416	2.139	257640	142920	right	no	no	yes	no	no	no	phrase_22	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 45	260781	262863	0.069	0.329	0.069	0.786	2.271	0.786	0.516	0.319	0.516	0.165	0.421	0.165	1.001	4.438	1.001	262460	261940	right	no	no	yes	no	no	no	phrase_23	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 46	263343	264687	0.131	0.331	0.131	1.101	2.351	1.101	0.495	0.223	0.495	0.183	0.464	0.183	0.877	4.587	0.877	264080	263360	right	no	no	yes	no	no	no	phrase_24	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 5	53765	55168	0.35	0.288	0.35	1.144	2.461	1.144	0.868	0.275	0.868	0.303	0.354	0.303	1.734	2.794	1.734	55100	53880	right	no	no	yes	no	no	first	phrase_5	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 6	55168	56093	0.627	0.334	0.627	1.239	1.523	1.239	0.962	0.333	0.962	0.494	0.385	0.494	0.825	2.313	0.825	55960	22140	right	no	no	yes	no	no	middle	phrase_5	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 7	56093	57093	0.751	0.915	0.915	1.636	4.364	4.364	1.074	1.081	1.081	0.532	0.561	0.561	1.212	3.586	3.586	56460	56560	both	no	yes	no	concrete	no	last	phrase_5	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 8	58625	59703	0.335	0.697	0.335	1.875	3.061	1.875	0.65	1.061	0.65	0.308	0.521	0.308	2.328	2.267	2.328	59160	59560	right	no	yes	no	concrete	no	no	phrase_6	L1	L1	L1-L1
0810_1700_C	0810_1700_B	0810_1700	0810_1700_CB	sem_ 9	133796	134421	0.649	1.244	0.649	2.06	2.491	2.06	1.019	0.859	1.019	0.538	0.779	0.538	1.785	1.454	1.785	134420	28320	right	no	no	no	abstract	no	no	phrase_7	L1	L1	L1-L1
1210_1400_A	1210_1400_B	1210_1400	1210_1400_AB	sem_1	134239	135757	0.294	0.289	0.294	1.815	1.516	1.815	0.465	0.219	0.465	0.286	0.603	0.603	2.274	1.82	2.274	14780	15180	both	no	no	yes	abstract	no	no	phrase_1	L1	L2	L1-L2
1210_1400_A	1210_1400_B	1210_1400	1210_1400_AB	sem_10	219192	220167	0.343	0.201	0.343	1.576	1.147	1.576	0.415	0.167	0.415	0.592	0.253	0.592	1.71	0.946	1.71	219580	101420	both	no	no	no	abstract	no	no	phrase_10	L1	L2	L1-L2
1210_1400_A	1210_1400_B	1210_1400	1210_1400_AB	sem_11	257700	258600	0.037	0.033	0.037	0.687	0.57	0.687	-0.388	-0.332	-0.388	0.269	0.287	0.287	0.811	0.739	0.811	105220	105080	both	no	no	yes	no	no	no	phrase_11	L1	L2	L1-L2
1210_1400_A	1210_1400_B	1210_1400	1210_1400_AB	sem_12	265692	267589	0.049	0.021	0.049	0.853	0.782	0.853	-0.321	-0.326	-0.326	0.309	0.278	0.309	0.825	0.594	0.825	106320	106540	both	no	no	yes	no	no	no	phrase_12	L1	L2	L1-L2
1210_1400_A	1210_1400_B	1210_1400	1210_1400_AB	sem_2	145421	146053	0.142	0.085	0.142	1.286	0.804	1.286	-0.143	-0.171	-0.171	0.375	0.339	0.375	1.862	1.042	1.862	24760	145900	both	no	no	yes	no	no	no	phrase_2	L1	L2	L1-L2
1210_1400_A	1210_1400_B	1210_1400	1210_1400_AB	sem_3	147814	148660	0.121	0.219	0.219	1.101	1.143	1.143	-0.073	0.078	0.078	0.35	0.348	0.35	0.998	0.762	0.998	26840	148060	both	no	no	yes	no	no	no	phrase_3	L1	L2	L1-L2
1210_1400_A	1210_1400_B	1210_1400	1210_1400_AB	sem_4	149203	149835	0.05	0.052	0.052	0.652	0.731	0.731	-0.26	-0.237	-0.26	0.296	0.319	0.319	0.548	0.591	0.591	51740	51580	both	no	no	yes	no	no	no	phrase_4	L1	L2	L1-L2
1210_1400_A	1210_1400_B	1210_1400	1210_1400_AB	sem_5	157532	158375	0.022	0.027	0.027	0.644	0.564	0.644	-0.343	-0.31	-0.343	0.242	0.305	0.305	0.521	0.473	0.521	55120	55620	both	yes	no	no	no	no	no	phrase_5	L1	L2	L1-L2
1210_1400_A	1210_1400_B	1210_1400	1210_1400_AB	sem_6	182635	183860	0.026	0.062	0.062	0.588	0.526	0.588	-0.328	-0.286	-0.328	0.222	0.305	0.305	0.415	0.358	0.415	56560	56660	both	no	no	yes	abstract	no	no	phrase_6	L1	L2	L1-L2
1210_1400_A	1210_1400_B	1210_1400	1210_1400_AB	sem_7	197857	198364	0.061	0.091	0.091	0.537	0.556	0.556	-0.185	-0.135	-0.185	0.24	0.313	0.313	0.234	0.143	0.234	57680	58100	both	yes	no	no	no	no	no	phrase_7	L1	L2	L1-L2
1210_1400_A	1210_1400_B	1210_1400	1210_1400_AB	sem_8	203189	204171	0.082	0.065	0.065	0.618	0.615	0.615	-0.181	-0.145	-0.145	0.262	0.313	0.313	0.292	0.227	0.227	58820	58220	left	yes	no	no	no	no	no	phrase_8	L1	L2	L1-L2
1210_1400_A	1210_1400_B	1210_1400	1210_1400_AB	sem_9	215064	215921	0.006	0.013	0.013	0.254	0.269	0.269	-0.182	-0.134	-0.182	0.138	0.204	0.204	0.161	0.167	0.167	100020	99940	both	yes	no	no	no	no	no	phrase_9	L1	L2	L1-L2
1210_1400_A	1210_1400_C	1210_1400	1210_1400_CA	sem_ 1	14013	15121	0.021	0.024	0.024	0.487	0.459	0.487	-0.381	-0.33	-0.381	0.287	0.374	0.374	0.554	0.7	0.7	14200	14400	both	no	no	yes	no	no	no	phrase_1	L1	L1	L1-L1
1210_1400_A	1210_1400_C	1210_1400	1210_1400_CA	sem_ 10	125878	126986	0.051	0.031	0.051	0.538	0.392	0.538	0.174	0.095	0.174	0.397	0.158	0.397	0.46	0.331	0.46	62180	125940	both	no	no	yes	abstract	no	no	phrase_7	L1	L1	L1-L1
1210_1400_A	1210_1400_C	1210_1400	1210_1400_CA	sem_ 11	143704	144683	0.079	0.061	0.079	0.733	0.624	0.733	0.174	0.095	0.174	0.397	0.223	0.397	0.503	0.66	0.66	64960	143720	both	yes	no	no	no	no	no	phrase_8	L1	L1	L1-L1
1210_1400_A	1210_1400_C	1210_1400	1210_1400_CA	sem_ 12	145469	147173	0.074	0.055	0.074	0.78	0.523	0.78	0.174	0.106	0.174	0.4	0.189	0.4	0.354	0.296	0.354	65880	145540	both	no	no	yes	no	no	no	phrase_9	L1	L1	L1-L1
1210_1400_A	1210_1400_C	1210_1400	1210_1400_CA	sem_ 13	157906	158572	0.296	0.064	0.296	1.506	0.588	1.506	0.608	0.143	0.608	0.595	0.204	0.595	2.532	0.25	2.532	68380	158560	both	yes	no	no	no	no	first	phrase_10	L1	L1	L1-L1
1210_1400_A	1210_1400_C	1210_1400	1210_1400_CA	sem_ 14	158681	159684	0.05	0.033	0.05	0.432	0.401	0.432	0.088	0.054	0.088	0.421	0.207	0.421	0.273	0.289	0.289	73960	158940	both	no	no	yes	abstract	no	last	phrase_10	L1	L1	L1-L1
1210_1400_A	1210_1400_C	1210_1400	1210_1400_CA	sem_ 15	198368	199368	0.164	0.065	0.164	0.864	0.594	0.864	0.07	0.022	0.07	0.435	0.365	0.435	0.606	0.564	0.606	76900	198980	both	yes	no	no	no	no	no	phrase_11	L1	L1	L1-L1
1210_1400_A	1210_1400_C	1210_1400	1210_1400_CA	sem_ 16	251465	252232	0.152	0.032	0.152	0.711	0.437	0.711	0.053	-0.031	0.053	0.423	0.391	0.423	0.346	0.541	0.541	79740	251740	both	no	no	yes	no	no	no	phrase_12	L1	L1	L1-L1
1210_1400_A	1210_1400_C	1210_1400	1210_1400_CA	sem_ 17	258125	259352	0.152	0.023	0.152	0.794	0.401	0.794	0.053	-0.035	0.053	0.421	0.337	0.421	0.471	0.233	0.471	91000	258360	both	no	no	yes	no	no	no	phrase_13	L1	L1	L1-L1
1210_1400_A	1210_1400_C	1210_1400	1210_1400_CA	sem_ 18	265697	266486	0.237	0.102	0.237	1.064	0.81	1.064	0.262	0.163	0.262	0.423	0.32	0.423	0.99	1.046	1.046	92680	265860	both	yes	no	no	no	no	no	phrase_14	L1	L1	L1-L1
1210_1400_A	1210_1400_C	1210_1400	1210_1400_CA	sem_ 19	267409	268762	0.309	0.065	0.309	1.832	0.541	1.832	0.393	0.06	0.393	0.397	0.347	0.397	2.093	0.274	2.093	115840	268760	right	no	no	yes	abstract	no	no	phrase_15	L1	L1	L1-L1
1210_1400_A	1210_1400_C	1210_1400	1210_1400_CA	sem_ 2	56243	57554	0.148	0.117	0.148	0.993	0.769	0.993	0.144	0.051	0.144	0.377	0.266	0.377	0.412	0.37	0.412	9200	9100	both	no	no	yes	abstract	no	no	phrase_2	L1	L1	L1-L1
